,budget,company,genre,gross,name,score,votes,year
2062,30000000.0,Sandollar Productions,Comedy,76594000.0,Father of the Bride Part II,5.9,28658,1995
2063,0.0,Alliance Communications Corporation,Drama,1194152.0,When Night Is Falling,6.7,5706,1995
2064,800000.0,Suburban Pictures,Comedy,4771000.0,Welcome to the Dollhouse,7.4,28073,1995
2065,30000000.0,United Artists,Action,2167808.0,Wild Bill,5.9,5307,1995
2066,20000000.0,Triumph Films,Sci-Fi,5781885.0,Asesinos cibernéticos,6.4,21565,1995
2067,6500000.0,Beacon Communications,Comedy,9685976.0,The Baby-Sitters Club,5.7,4594,1995
2068,8000000.0,FIT Productions,Biography,339889.0,Total Eclipse,6.6,11309,1995
2069,30000000.0,Paramount Pictures,Action,24048000.0,Virtuosity,5.6,24720,1995
2070,50000000.0,Cinergi Pictures Entertainment,Biography,13560960.0,Nixon,7.1,25426,1995
2071,50000000.0,Paramount Pictures,Crime,9795017.0,Jade,5.2,9815,1995
2072,12000000.0,Caravan Pictures,Comedy,17725500.0,The Big Green,5.5,7500,1995
2073,12000000.0,Seraphim Films,Horror,13293081.0,Lord of Illusions,6.0,11887,1995
2074,7500000.0,Golden Harvest Company,Action,32392047.0,Rumble in the Bronx,6.7,32513,1995
2075,1000000.0,American Playhouse Theatrical Films,Drama,512245.0,Safe,7.2,9448,1995
2076,0.0,Warner Bros.,Action,36853222.0,Just Cause,6.4,20952,1995
2077,10000000.0,Universal Pictures,Comedy,23574130.0,How to Make an American Quilt,6.2,9152,1995
2078,0.0,Columbia Pictures Corporation,Comedy,442965.0,The Last Supper,6.8,12713,1995
2079,11000000.0,Castle Rock Entertainment,Drama,2112951.0,Othello,6.9,7965,1995
2080,0.0,Hawn / Sylbert Movie Company,Comedy,50892160.0,Something to Talk About,5.7,11105,1995
2081,16000000.0,Twentieth Century Fox Film Corporation,Comedy,67052156.0,Waiting to Exhale,5.7,7977,1995
2082,0.0,Distant Horizon,Horror,1781383.0,El triturador,4.0,7031,1995
2083,0.0,Warner Bros.,Drama,17382000.0,Murder in the First,7.3,23058,1995
2084,0.0,Alcor Films,Adventure,30077111.0,Free Willy 2: The Adventure Home,4.9,13906,1995
2085,35000000.0,Universal Pictures,Action,20350171.0,Sudden Death,5.7,27472,1995
2086,0.0,Twentieth Century Fox Film Corporation,Comedy,69700000.0,Nine Months,5.4,31410,1995
2087,25000000.0,Universal Pictures,Crime,13040603.0,Clockers,6.9,17650,1995
2088,0.0,Canal+ España,Action,15324.0,The Day of the Beast,7.5,13867,1995
2089,0.0,Price Entertainment,Drama,23397365.0,Círculo de amigos,6.6,7310,1995
2090,0.0,Walt Disney Pictures,Action,24700000.0,Operation Dumbo Drop,5.0,7352,1995
2091,0.0,All Girl Productions,Comedy,40070995.0,Man of the House,5.0,7041,1995
2092,7000000.0,Miramax,Crime,529766.0,Things to Do in Denver When You're Dead,6.8,23358,1995
2093,11000000.0,Dog Eat Dog Films,Comedy,178104.0,Canadian Bacon,5.9,14286,1995
2094,5500000.0,American Playhouse,Drama,11079373.0,My Family,7.3,3222,1995
2095,0.0,Walt Disney Pictures,Adventure,23735802.0,Tom and Huck,5.6,8150,1995
2096,0.0,Union Générale Cinématographique (UGC),Action,259319.0,The Doom Generation,6.0,12096,1995
2097,500000.0,JDI Productions,Comedy,1148752.0,Living in Oblivion,7.6,13615,1995
2098,7000000.0,Miramax,Comedy,8349430.0,Smoke,7.4,29466,1995
2099,27000000.0,TriStar Pictures,Crime,16030096.0,Devil in a Blue Dress,6.7,14406,1995
2100,9000000.0,Miramax,Drama,832910.0,The Crossing Guard,6.3,11262,1995
2101,0.0,Universal Pictures,Adventure,6029091.0,Gold Diggers: The Secret of Bear Mountain,6.0,3561,1995
2102,68000000.0,Columbia Pictures,Action,35324232.0,Money Train,5.6,34091,1995
2103,0.0,Alliance Communications Corporation,Drama,62949.0,Delta of Venus,4.5,1596,1995
2104,33000000.0,Paramount Pictures,Action,8169363.0,Nick of Time,6.3,34436,1995
2105,20000000.0,Paramount Pictures,Comedy,17518220.0,Home for the Holidays,6.6,9567,1995
2106,40000000.0,Twentieth Century Fox Film Corporation,Action,14942422.0,Kiss of Death,5.9,14977,1995
2107,0.0,Mayfair Entertainment International,Drama,2600000.0,Richard III,7.5,12218,1995
2108,6000000.0,40 Acres & A Mule Filmworks,Crime,11797927.0,Tales from the Hood,6.2,5082,1995
2109,17000000.0,Paramount Pictures,Drama,7603766.0,Losing Isaiah,6.4,4713,1995
2110,21000000.0,Alcor Films,Comedy,23450000.0,Boys on the Side,6.4,10182,1995
2111,32000000.0,Caravan Pictures,Adventure,8247627.0,Tall Tale,5.9,2814,1995
2112,15000000.0,Savoy Pictures,Drama,6014340.0,The Walking Dead,4.8,652,1995
2113,0.0,Twentieth Century Fox Film Corporation,Adventure,7919823.0,Bushwhacked,5.5,4842,1995
2114,25000.0,Brothers McMullen Productions,Comedy,10246600.0,The Brothers McMullen,6.6,6598,1995
2115,0.0,Twentieth Century Fox Film Corporation,Comedy,12100000.0,Bye Bye Love,6.1,4239,1995
2116,50000000.0,Warner Bros.,Action,11534477.0,Fair Game,4.1,10655,1995
2117,0.0,Carolco Pictures,Adventure,7400000.0,Last of the Dogmen,6.9,4209,1995
2118,0.0,Playhouse International Pictures,Drama,5304000.0,Angels and Insects,7.0,4083,1995
2119,0.0,Universal Pictures,Drama,2568429.0,The Cure,7.7,8061,1995
2120,0.0,Atlas Entertainment,Comedy,4821759.0,Angus,6.7,5736,1995
2121,0.0,Sheen Productions,Comedy,407618.0,3 Ninjas Knuckle Up,4.1,4527,1995
2122,0.0,Available Light Productions,Drama,986128.0,Heavy,7.0,3835,1995
2123,0.0,1992 Number Four Limited Partnership,Adventure,4686937.0,Senior Trip,5.6,4845,1995
2124,250000.0,Fine Line Features,Comedy,1977544.0,The Incredibly True Adventure of Two Girls in Love,6.5,3759,1995
2125,7000000.0,A Band Apart,Drama,3760515.0,White Man's Burden,5.2,4197,1995
2126,0.0,Castle Rock Entertainment,Comedy,33194500.0,Forget Paris,6.4,9897,1995
2127,15000000.0,Metro-Goldwyn-Mayer (MGM),Drama,3987649.0,Fluke,6.7,5577,1995
2128,0.0,PolyGram Filmed Entertainment,Horror,13940383.0,Candyman: Farewell to the Flesh,5.2,8119,1995
2129,19000000.0,Avenue Pictures,Biography,4100000.0,Restoration,6.7,7894,1995
2130,0.0,Cantaloupe Production,Comedy,5221281.0,Miami Rhapsody,5.4,2821,1995
2131,0.0,Miramax,Comedy,10904930.0,The Englishman Who Went Up a Hill But Came Down a Mountain,6.6,14381,1995
2132,0.0,Fast Films,Horror,302393.0,The Addiction,6.4,7077,1995
2133,0.0,France 3 Cinéma,Crime,76882.0,La Cérémonie,7.6,7614,1995
2134,2000000.0,Miramax,Comedy,1275999.0,Blue in the Face,6.7,8035,1995
2135,10000000.0,Universal Pictures,Action,6607652.0,The Hunted,5.9,3978,1995
2136,10500000.0,Hollywood Pictures,Comedy,26325256.0,Houseguest,5.9,4716,1995
2137,0.0,Sunshine,Drama,30890.0,Beyond the Clouds,6.5,4750,1995
2138,15000000.0,TriStar Pictures,Fantasy,12201255.0,Hideaway,5.3,5398,1995
2139,28000000.0,Metro-Goldwyn-Mayer (MGM),Animation,3983912.0,La piedra y el pingüino,5.6,3607,1995
2140,0.0,TriStar Pictures,Comedy,17014653.0,Jury Duty,4.1,6575,1995
2141,6400000.0,TriStar Pictures,Crime,6849998.0,Never Talk to Strangers,5.1,5483,1995
2142,0.0,CiBy 2000,Drama,1162000.0,The Flower of My Secret,7.1,8430,1995
2143,0.0,British Screen Productions,Comedy,218626.0,Jack & Sarah,6.6,4448,1995
2144,0.0,BIM Distribuzione,Drama,230187.0,Land and Freedom,7.6,8477,1995
2145,8000000.0,"Rank Organisation, The",Comedy,2763020.0,Dr. Jekyll and Ms. Hyde,4.4,2379,1995
2146,0.0,Touchstone Pictures,Drama,15453274.0,Mad Love,5.3,5568,1995
2147,14000000.0,Touchstone Pictures,Biography,2474000.0,Jefferson in Paris,5.7,2535,1995
2148,0.0,Paradis Films,Drama,42202.0,Ulysses' Gaze,7.6,4957,1995
2149,0.0,Bergen,Comedy,4823217.0,Antonia's Line,7.5,7174,1995
2150,0.0,Touchstone Pictures,Crime,3700000.0,Bad Company,5.4,2411,1995
2151,5000000.0,40 Acres & A Mule Filmworks,Crime,3565508.0,New Jersey Drive,6.7,2341,1995
2152,0.0,Hollywood Pictures,Comedy,532268.0,Funny Bones,7.0,3191,1995
2153,4000000.0,British Broadcasting Corporation (BBC),Comedy,258195.0,An Awfully Big Adventure,6.0,2273,1995
2154,0.0,Polygram Filmed Entertainment,Comedy,2488858.0,Moonlight and Valentino,5.8,3086,1995
2155,150000.0,Party Productions,Comedy,472370.0,Party Girl,6.6,3784,1995
2156,23000000.0,Castle Rock Entertainment,Action,5750110.0,Beyond Rangoon,6.6,4306,1995
2157,0.0,The Booking Office,Comedy,3487767.0,Jeffrey,6.7,5075,1995
2158,0.0,Lee Rich Productions,Family,7506759.0,The Amazing Panda Adventure,5.8,3344,1995
2159,0.0,Gramercy Pictures (I),Drama,6834525.0,Panther,6.4,1943,1995
2160,3000000.0,Republic Pictures (II),Comedy,294991.0,Rumpelstiltskin,4.4,1935,1995
2161,6500000.0,Populist Pictures,Crime,536023.0,The Underneath,6.2,2718,1995
2162,0.0,Twentieth Century Fox Film Corporation,Adventure,11642946.0,Far from Home: The Adventures of Yellow Dog,6.4,2182,1995
2163,0.0,PolyGram Filmed Entertainment,Biography,3242342.0,Carrington,6.9,4621,1995
2164,0.0,CiBy 2000,Drama,1110104.0,Georgia,6.5,2530,1995
2165,0.0,Warner Bros.,Adventure,3674841.0,Born to Be Wild,5.1,1191,1995
2166,0.0,Rysher Entertainment,Drama,7025496.0,Three Wishes,6.2,2311,1995
2167,0.0,Caravan Pictures,Comedy,7557877.0,The Jerky Boys,4.6,2209,1995
2168,11000000.0,"Samuel Goldwyn Company, The",Comedy,2832826.0,The Perez Family,6.1,1847,1995
2169,6000000.0,Live Entertainment,Action,5093707.0,Top Dog,4.1,2629,1995
2170,0.0,Adelaide Motion Picture Company,Adventure,47687.0,Napoleon,6.1,1353,1995
2171,0.0,Miramax,Drama,26282.0,Two Bits,6.3,2903,1995
2172,2000000.0,Avrora Media,Horror,1204430.0,Mute Witness,6.8,4634,1995
2173,0.0,Cecchi Gori Group Tiger Cinematografica,Drama,116797.0,The Star Maker,7.4,4129,1995
2174,0.0,Paramount Pictures,Comedy,911310.0,Stuart Saves His Family,5.3,2375,1995
2175,8000000.0,Charles Matthau-Jerry Tokofsky-John Davis Productions,Drama,493007.0,The Grass Harp,7.2,3093,1995
2176,0.0,RAS,Comedy,3992809.0,Gordy,3.9,1701,1995
2177,0.0,Breakheart Films,Biography,65682.0,Killer: A Journal of Murder,6.4,1888,1995
2178,0.0,Neue Deutsche Filmgesellschaft (NDF),Drama,76875.0,Flirt,6.3,1677,1995
2179,0.0,Hachette Première,Adventure,1877179.0,The Horseman on the Roof,7.1,5076,1995
2180,0.0,Rysher Entertainment,Crime,1176982.0,Destiny Turns on the Radio,4.5,1959,1995
2181,22000000.0,Hollywood Pictures,Comedy,12100000.0,Roommates,6.4,1509,1995
2182,0.0,Castle Rock Entertainment,Comedy,346839.0,A Midwinter's Tale,7.3,2095,1995
2183,0.0,Oxford Film Company,Adventure,2643346.0,Magic in the Water,5.8,1681,1995
2184,0.0,Iwerks Entertainment,Adventure,15054389.0,Wings of Courage,6.5,537,1995
2185,0.0,Hollywood Pictures,Comedy,7929241.0,Unstrung Heroes,6.7,2788,1995
2186,0.0,Anuline,Comedy,2196534.0,A Month by the Lake,6.4,1897,1995
2187,0.0,Cinéa,Drama,136153.0,A Single Girl,7.2,1272,1995
2188,150000.0,Ferdos Films,Drama,474047.0,The White Balloon,7.8,5258,1995
2189,10000000.0,Michael Ritchie Productions,Musical,44757.0,The Fantasticks,5.8,1008,1995
2190,0.0,Interscope Communications,Drama,961147.0,Separate Lives,5.0,596,1995
2191,92000000.0,Warner Bros.,Action,241721524.0,Twister,6.3,152463,1996
2192,3500000.0,Channel Four Films,Drama,16501785.0,Trainspotting,8.2,530849,1996
2193,7000000.0,PolyGram Filmed Entertainment,Crime,24611975.0,Fargo,8.1,500735,1996
2194,14000000.0,Dimension Films,Horror,103046663.0,Scream,7.2,238628,1996
2195,19000000.0,Dimension Films,Action,25753840.0,From Dusk Till Dawn,7.3,236890,1996
2196,75000000.0,Twentieth Century Fox Film Corporation,Action,306169255.0,Independence Day,7.0,461225,1996
2197,14500000.0,Bazmark Films,Drama,46351345.0,Romeo + Juliet,6.8,180239,1996
2198,36000000.0,TriStar Pictures,Comedy,33084249.0,Matilda,6.8,98249,1996
2199,12000000.0,Universal Pictures,Comedy,38624000.0,Happy Gilmore,7.0,166846,1996
2200,3000000.0,NDF International,Crime,4109095.0,Kama Sutra: A Tale of Love,6.0,8807,1996
2201,44000000.0,Astoria Films,Crime,49100000.0,Sleepers,7.6,163662,1996
2202,27000000.0,Miramax,Drama,78651430.0,The English Patient,7.4,152610,1996
2203,50000000.0,TriStar Pictures,Comedy,153952592.0,Jerry Maguire,7.3,204244,1996
2204,15000000.0,Columbia Pictures Corporation,Drama,24881000.0,The Craft,6.3,62195,1996
2205,80000000.0,Paramount Pictures,Action,180981856.0,Mission: Impossible,7.1,323291,1996
2206,30000000.0,Paramount Pictures,Crime,56116183.0,Primal Fear,7.7,144847,1996
2207,80000000.0,Warner Bros. Family Entertainment,Animation,90463534.0,Space Jam,6.3,124368,1996
2208,75000000.0,Hollywood Pictures,Action,134069511.0,The Rock,7.4,274324,1996
2209,0.0,Imagine Entertainment,Drama,20754000.0,Fear,6.2,34037,1996
2210,40000000.0,Regency Enterprises,Crime,108766007.0,A Time to Kill,7.4,108790,1996
2211,70000000.0,Tim Burton Productions,Comedy,37771017.0,Mars Attacks!,6.3,183327,1996
2212,4000000.0,Dimension Films,Horror,16675000.0,Hellraiser: Bloodline,5.1,15579,1996
2213,36000000.0,Columbia Pictures Corporation,Biography,20191312.0,The People vs. Larry Flynt,7.3,76047,1996
2214,31000000.0,United Artists,Comedy,124060553.0,The Birdcage,7.0,66577,1996
2215,40000000.0,New Line Cinema,Horror,27663982.0,The Island of Dr. Moreau,4.4,27551,1996
2216,100000000.0,Walt Disney Feature Animation,Animation,100138851.0,The Hunchback of Notre Dame,6.9,113772,1996
2217,25000000.0,Twentieth Century Fox Film Corporation,Drama,7340103.0,The Crucible,6.8,30726,1996
2218,26000000.0,Clavius Base,Comedy,25809813.0,That Thing You Do!,6.9,53448,1996
2219,890000.0,Miramax,Drama,24475416.0,Sling Blade,8.0,76760,1996
2220,45000000.0,Digital Image Associates,Action,92001027.0,First Contact,7.6,103044,1996
2221,9000000.0,Alliance Communications Corporation,Drama,2038450.0,Crash: Extraños placeres,6.4,44693,1996
2222,55000000.0,Warner Bros.,Action,56569216.0,Executive Decision,6.4,43393,1996
2223,45000000.0,Regency Enterprises,Comedy,53854588.0,Tin Cup,6.3,40040,1996
2224,7000000.0,Columbia Pictures Corporation,Comedy,560069.0,Bottle Rocket,7.1,58644,1996
2225,15000000.0,Motion Picture Corporation of America (MPCA),Comedy,26757000.0,Bio-Dome,4.4,22728,1996
2226,75000000.0,Walt Disney Pictures,Adventure,136189294.0,101 Dalmatians,5.7,81872,1996
2227,3800000.0,Island Pictures,Comedy,20109115.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.6,40789,1996
2228,27000000.0,Rysher Entertainment,Comedy,24944213.0,Kingpin,6.9,67115,1996
2229,38000000.0,Walt Disney Pictures,Animation,28934758.0,James and the Giant Peach,6.7,52633,1996
2230,4500000.0,Dino De Laurentiis Company,Crime,3798532.0,Bound,7.4,43599,1996
2231,40000000.0,Castle Rock Entertainment,Comedy,33109743.0,Striptease,4.3,36876,1996
2232,26000000.0,Paramount Pictures,Comedy,105489203.0,The First Wives Club,6.2,34686,1996
2233,8500000.0,Paramount Pictures,Fantasy,15171475.0,Thinner,5.7,22170,1996
2234,57000000.0,Universal Pictures,Action,51367375.0,DragonHeart,6.4,82032,1996
2235,54000000.0,Imagine Entertainment,Comedy,128814019.0,The Nutty Professor,5.6,92803,1996
2236,0.0,Kasander & Wigman Productions,Drama,2293037.0,El libro de cabecera,6.7,11067,1996
2237,200000.0,Doug Liman Productions,Comedy,4505922.0,Swingers,7.3,67289,1996
2238,47000000.0,Columbia Pictures Corporation,Comedy,60240295.0,The Cable Guy,6.1,130570,1996
2239,18000000.0,Castle Rock Entertainment,Drama,4414535.0,Hamlet,7.8,32078,1996
2240,30000000.0,Universal Pictures,Comedy,16759216.0,Muertos de miedo,7.1,71729,1996
2241,10000000.0,Fiction Films,Drama,4573330.0,Stealing Beauty,6.6,21747,1996
2242,6000000.0,Miramax,Comedy,22201883.0,Emma,6.7,29972,1996
2243,0.0,Miramax,Comedy,10597759.0,Beautiful Girls,7.2,27842,1996
2244,50000000.0,Paramount Pictures,Action,25477365.0,Escape from L.A.,5.7,58556,1996
2245,65000000.0,Forge,Action,33328051.0,The Long Kiss Goodnight,6.7,63699,1996
2246,0.0,Argus Film Produktie,Drama,4040691.0,Contra viento y marea,7.9,52366,1996
2247,0.0,Turner Pictures (I),Comedy,95318203.0,Michael,5.7,36410,1996
2248,45000000.0,American Zoetrope,Comedy,58620973.0,Jack,5.8,49346,1996
2249,100000000.0,Kopelson Entertainment,Action,101295562.0,Eraser,6.1,90008,1996
2250,0.0,Rysher Entertainment,Comedy,11114000.0,2 Days in the Valley,6.5,16403,1996
2251,50000000.0,Twentieth Century Fox Film Corporation,Action,70770147.0,Broken Arrow,6.0,81083,1996
2252,45000000.0,Columbia Pictures Corporation,Comedy,20100000.0,Multiplicity,6.0,26196,1996
2253,9000000.0,New Line Cinema,Action,36049108.0,Set It Off,6.8,11203,1996
2254,25000000.0,Live Entertainment,Sci-Fi,14048372.0,The Arrival,6.3,27641,1996
2255,55000000.0,Constellation Entertainment,Adventure,38619405.0,Garras,6.8,49044,1996
2256,4100000.0,Rysher Entertainment,Drama,11881039.0,Big Night,7.3,13983,1996
2257,0.0,Walt Disney Pictures,Action,22936273.0,D3: The Mighty Ducks,5.3,20543,1996
2258,60000000.0,1492 Pictures,Comedy,60573641.0,Jingle All the Way,5.5,74318,1996
2259,31000000.0,Twentieth Century Fox Film Corporation,Comedy,25785603.0,Down Periscope,6.0,18045,1996
2260,0.0,Balboa Entertainment,Crime,4440.0,Pusher,7.4,28650,1996
2261,80000000.0,Touchstone Pictures,Action,136492681.0,Ransom,6.6,104513,1996
2262,55000000.0,Hollywood Pictures,Biography,50047179.0,Evita,6.3,30484,1996
2263,67000000.0,Lone Wolf,Action,17600000.0,Last Man Standing,6.4,47034,1996
2264,32000000.0,Touchstone Pictures,Drama,104636382.0,Phenomenon,6.4,66920,1996
2265,23000000.0,Scott Rudin Productions,Drama,12782508.0,Marvin's Room,6.7,21695,1996
2266,0.0,Fox 2000 Pictures,Comedy,46151454.0,One Fine Day,6.5,38106,1996
2267,46000000.0,Davis Entertainment,Action,59031057.0,Courage Under Fire,6.6,43118,1996
2268,20000000.0,Miramax,Comedy,9714482.0,Everyone Says I Love You,6.8,31731,1996
2269,3000000.0,Green Parrot,Crime,222559.0,Hard Eight,7.3,31261,1996
2270,5500000.0,Australian Film Finance Corporation (AFFC),Biography,35811509.0,Claroscuro,7.7,45511,1996
2271,80000000.0,Davis Entertainment,Action,33023469.0,Daylight,5.8,56630,1996
2272,45000000.0,Paramount Pictures,Action,17300889.0,The Phantom,4.9,28886,1996
2273,3300000.0,Eleventh Street Production,Biography,2961991.0,Basquiat,6.9,16846,1996
2274,3500000.0,Good Machine,Comedy,9449219.0,She's the One,6.0,14689,1996
2275,0.0,Polygram Filmed Entertainment,Action,3794000.0,Barb Wire,3.2,21707,1996
2276,3000000.0,"Kushner-Locke Company, The",Comedy,295493.0,Freeway,6.9,23194,1996
2277,18000000.0,Hollywood Pictures,Comedy,26906039.0,Spy Hard,5.3,31561,1996
2278,8000000.0,Amblin Entertainment,Drama,3594848.0,The Trigger Effect,5.7,5195,1996
2279,30000000.0,MDP Worldwide,Action,21600000.0,The Quest,5.5,20369,1996
2280,55000000.0,TriStar Pictures,Action,18573791.0,The Fan,5.8,40765,1996
2281,13000000.0,Universal City Studios,Comedy,5587855.0,Bordello of Blood,5.3,11251,1996
2282,4000000.0,Castle Rock Entertainment,Comedy,2923982.0,Waiting for Guffman,7.6,23604,1996
2283,0.0,Columbia Pictures Corporation,Adventure,24506082.0,Fly Away Home,6.8,20777,1996
2284,28000000.0,Warner Bros.,Biography,11092559.0,Michael Collins,7.1,25719,1996
2285,38000000.0,Hollywood Pictures,Adventure,10300000.0,White Squall,6.6,18875,1996
2286,0.0,"Jim Henson Company, The",Action,33609000.0,Muppet Treasure Island,6.9,17264,1996
2287,0.0,Chestnut Hill Productions,Drama,258263.0,Foxfire,6.2,7419,1996
2288,4500000.0,Channel Four Films,Drama,13417292.0,Secrets & Lies,8.0,30816,1996
2289,5000000.0,Columbia Pictures Corporation,Drama,13269963.0,Lone Star,7.5,24495,1996
2290,20000000.0,Interscope Communications,Comedy,18876581.0,Kazaam,2.8,20357,1996
2291,0.0,Polygram Filmed Entertainment,Drama,3692836.0,The Portrait of a Lady,6.3,9274,1996
2292,20000000.0,Paramount Pictures,Crime,26792700.0,Eye for an Eye,6.1,10968,1996
2293,13000000.0,Bad Bird Productions,Action,17883659.0,The Crow: City of Angels,4.5,16707,1996
2294,25000000.0,Universal Pictures,Action,21162420.0,Bulletproof,5.8,31241,1996
2295,36000000.0,Castle Rock Entertainment,Drama,13052741.0,Ghosts of Mississippi,6.7,8989,1996
2296,0.0,Broadway Pictures,Comedy,32377000.0,Black Sheep,6.2,31582,1996
2297,50000000.0,Chicago Pacific Entertainment,Action,20550712.0,Chain Reaction,5.6,42633,1996
2298,0.0,Cineritino S.r.L.,Drama,5200600.0,Jane Eyre,6.8,7988,1996
2299,29000000.0,Largo Entertainment,Crime,11500000.0,Mulholland Falls,6.2,13725,1996
2300,45000000.0,Warner Bros.,Action,20100000.0,The Glimmer Man,5.3,16419,1996
2301,0.0,Joe Wizan/Todd Black,Comedy,9871065.0,Dunston Checks In,5.3,10371,1996
2302,42000000.0,TriStar Pictures,Comedy,41252428.0,The Mirror Has Two Faces,6.5,12186,1996
2303,0.0,Twentieth Century Fox Film Corporation,Comedy,34073143.0,The Truth About Cats & Dogs,6.3,23091,1996
2304,15000000.0,"Ladd Company, The",Comedy,21397954.0,A Very Brady Sequel,5.6,8733,1996
2305,60000000.0,Touchstone Pictures,Drama,51088705.0,Up Close & Personal,6.1,11967,1996
2306,0.0,Walt Disney Pictures,Adventure,49142277.0,Homeward Bound II: Lost in San Francisco,5.9,11514,1996
